hts8,category,country_group,ch99_code,effective_date_start
84158101,civil_aircraft,swiss,9903.02.85,2026-01-01
84158201,civil_aircraft,eu,9903.02.76,2025-09-25
84158201,civil_aircraft,korea,9903.02.81,2025-12-05
84158201,civil_aircraft,swiss,9903.02.85,2026-01-01
84158300,civil_aircraft,eu,9903.02.76,2025-09-25
84158300,civil_aircraft,korea,9903.02.81,2025-12-05
84158300,civil_aircraft,swiss,9903.02.85,2026-01-01
84159040,civil_aircraft,eu,9903.02.76,2025-09-25
84159040,civil_aircraft,korea,9903.02.81,2025-12-05
84159040,civil_aircraft,swiss,9903.02.85,2026-01-01
84159080,civil_aircraft,eu,9903.02.76,2025-09-25
84159080,civil_aircraft,korea,9903.02.81,2025-12-05
84159080,civil_aircraft,swiss,9903.02.85,2026-01-01
84181000,civil_aircraft,eu,9903.02.76,2025-09-25
84181000,civil_aircraft,korea,9903.02.81,2025-12-05
84181000,civil_aircraft,swiss,9903.02.85,2026-01-01
84183000,civil_aircraft,eu,9903.02.76,2025-09-25
84183000,civil_aircraft,korea,9903.02.81,2025-12-05
84183000,civil_aircraft,swiss,9903.02.85,2026-01-01
84184000,civil_aircraft,eu,9903.02.76,2025-09-25
84184000,civil_aircraft,korea,9903.02.81,2025-12-05
84184000,civil_aircraft,swiss,9903.02.85,2026-01-01
84186101,civil_aircraft,eu,9903.02.76,2025-09-25
84186101,civil_aircraft,korea,9903.02.81,2025-12-05
84186101,civil_aircraft,swiss,9903.02.85,2026-01-01
84186901,civil_aircraft,eu,9903.02.76,2025-09-25
84186901,civil_aircraft,korea,9903.02.81,2025-12-05
84186901,civil_aircraft,swiss,9903.02.85,2026-01-01
84195010,civil_aircraft,eu,9903.02.76,2025-09-25
84195010,civil_aircraft,korea,9903.02.81,2025-12-05
84195010,civil_aircraft,swiss,9903.02.85,2026-01-01
84195050,civil_aircraft,eu,9903.02.76,2025-09-25
84195050,civil_aircraft,korea,9903.02.81,2025-12-05
84195050,civil_aircraft,swiss,9903.02.85,2026-01-01
84198150,civil_aircraft,eu,9903.02.76,2025-09-25
84198150,civil_aircraft,korea,9903.02.81,2025-12-05
84198150,civil_aircraft,swiss,9903.02.85,2026-01-01
84198190,civil_aircraft,eu,9903.02.76,2025-09-25
84198190,civil_aircraft,korea,9903.02.81,2025-12-05
84198190,civil_aircraft,swiss,9903.02.85,2026-01-01
84199010,civil_aircraft,eu,9903.02.76,2025-09-25
84199010,civil_aircraft,korea,9903.02.81,2025-12-05
84199010,civil_aircraft,swiss,9903.02.85,2026-01-01
84199020,civil_aircraft,eu,9903.02.76,2025-09-25
84199020,civil_aircraft,korea,9903.02.81,2025-12-05
84199020,civil_aircraft,swiss,9903.02.85,2026-01-01
84199030,civil_aircraft,eu,9903.02.76,2025-09-25
84199030,civil_aircraft,korea,9903.02.81,2025-12-05
84199030,civil_aircraft,swiss,9903.02.85,2026-01-01
84199050,civil_aircraft,eu,9903.02.76,2025-09-25
84199050,civil_aircraft,korea,9903.02.81,2025-12-05
84199050,civil_aircraft,swiss,9903.02.85,2026-01-01
84199085,civil_aircraft,eu,9903.02.76,2025-09-25
84199085,civil_aircraft,korea,9903.02.81,2025-12-05
84199085,civil_aircraft,swiss,9903.02.85,2026-01-01
84211900,civil_aircraft,eu,9903.02.76,2025-09-25
84211900,civil_aircraft,korea,9903.02.81,2025-12-05
84211900,civil_aircraft,swiss,9903.02.85,2026-01-01
84212100,civil_aircraft,eu,9903.02.76,2025-09-25
84212100,civil_aircraft,korea,9903.02.81,2025-12-05
84212100,civil_aircraft,swiss,9903.02.85,2026-01-01
84212300,civil_aircraft,eu,9903.02.76,2025-09-25
84212300,civil_aircraft,korea,9903.02.81,2025-12-05
84212300,civil_aircraft,swiss,9903.02.85,2026-01-01
84212900,civil_aircraft,eu,9903.02.76,2025-09-25
84212900,civil_aircraft,korea,9903.02.81,2025-12-05
84212900,civil_aircraft,swiss,9903.02.85,2026-01-01
84213100,civil_aircraft,eu,9903.02.76,2025-09-25
84213100,civil_aircraft,korea,9903.02.81,2025-12-05
84213100,civil_aircraft,swiss,9903.02.85,2026-01-01
84213200,civil_aircraft,eu,9903.02.76,2025-09-25
84213200,civil_aircraft,korea,9903.02.81,2025-12-05
84213200,civil_aircraft,swiss,9903.02.85,2026-01-01
84213901,civil_aircraft,eu,9903.02.76,2025-09-25
84213901,civil_aircraft,korea,9903.02.81,2025-12-05
84213901,civil_aircraft,swiss,9903.02.85,2026-01-01
84241000,civil_aircraft,eu,9903.02.76,2025-09-25
84241000,civil_aircraft,korea,9903.02.81,2025-12-05
84241000,civil_aircraft,swiss,9903.02.85,2026-01-01
84251100,civil_aircraft,eu,9903.02.76,2025-09-25
84251100,civil_aircraft,korea,9903.02.81,2025-12-05
84251100,civil_aircraft,swiss,9903.02.85,2026-01-01
84251900,civil_aircraft,eu,9903.02.76,2025-09-25
84251900,civil_aircraft,korea,9903.02.81,2025-12-05
84251900,civil_aircraft,swiss,9903.02.85,2026-01-01
84253101,civil_aircraft,eu,9903.02.76,2025-09-25
84253101,civil_aircraft,korea,9903.02.81,2025-12-05
84253101,civil_aircraft,swiss,9903.02.85,2026-01-01
84253901,civil_aircraft,eu,9903.02.76,2025-09-25
84253901,civil_aircraft,korea,9903.02.81,2025-12-05
84253901,civil_aircraft,swiss,9903.02.85,2026-01-01
84254200,civil_aircraft,eu,9903.02.76,2025-09-25
84254200,civil_aircraft,korea,9903.02.81,2025-12-05
84254200,civil_aircraft,swiss,9903.02.85,2026-01-01
84254900,civil_aircraft,eu,9903.02.76,2025-09-25
84254900,civil_aircraft,korea,9903.02.81,2025-12-05
84254900,civil_aircraft,swiss,9903.02.85,2026-01-01
84269900,civil_aircraft,eu,9903.02.76,2025-09-25
84269900,civil_aircraft,korea,9903.02.81,2025-12-05
84269900,civil_aircraft,swiss,9903.02.85,2026-01-01
84281000,civil_aircraft,eu,9903.02.76,2025-09-25
84281000,civil_aircraft,korea,9903.02.81,2025-12-05
84281000,civil_aircraft,swiss,9903.02.85,2026-01-01
84282000,civil_aircraft,eu,9903.02.76,2025-09-25
84282000,civil_aircraft,korea,9903.02.81,2025-12-05
84282000,civil_aircraft,swiss,9903.02.85,2026-01-01
84283300,civil_aircraft,eu,9903.02.76,2025-09-25
84283300,civil_aircraft,korea,9903.02.81,2025-12-05
84283300,civil_aircraft,swiss,9903.02.85,2026-01-01
84283900,civil_aircraft,eu,9903.02.76,2025-09-25
84283900,civil_aircraft,korea,9903.02.81,2025-12-05
84283900,civil_aircraft,swiss,9903.02.85,2026-01-01
84289003,civil_aircraft,eu,9903.02.76,2025-09-25
84289003,civil_aircraft,korea,9903.02.81,2025-12-05
84289003,civil_aircraft,swiss,9903.02.85,2026-01-01
84433100,civil_aircraft,eu,9903.02.76,2025-09-25
84433100,civil_aircraft,korea,9903.02.81,2025-12-05
84433100,civil_aircraft,swiss,9903.02.85,2026-01-01
84433210,civil_aircraft,eu,9903.02.76,2025-09-25
84433210,civil_aircraft,korea,9903.02.81,2025-12-05
84433210,civil_aircraft,swiss,9903.02.85,2026-01-01
84433250,civil_aircraft,eu,9903.02.76,2025-09-25
84433250,civil_aircraft,korea,9903.02.81,2025-12-05
84433250,civil_aircraft,swiss,9903.02.85,2026-01-01
84714101,civil_aircraft,eu,9903.02.76,2025-09-25
84714101,civil_aircraft,korea,9903.02.81,2025-12-05
84714101,civil_aircraft,swiss,9903.02.85,2026-01-01
84714900,civil_aircraft,eu,9903.02.76,2025-09-25
84714900,civil_aircraft,korea,9903.02.81,2025-12-05
84714900,civil_aircraft,swiss,9903.02.85,2026-01-01
84715001,civil_aircraft,eu,9903.02.76,2025-09-25
84715001,civil_aircraft,korea,9903.02.81,2025-12-05
84715001,civil_aircraft,swiss,9903.02.85,2026-01-01
84716010,civil_aircraft,eu,9903.02.76,2025-09-25
84716010,civil_aircraft,korea,9903.02.81,2025-12-05
84716010,civil_aircraft,swiss,9903.02.85,2026-01-01
84716020,civil_aircraft,eu,9903.02.76,2025-09-25
84716020,civil_aircraft,korea,9903.02.81,2025-12-05
84716020,civil_aircraft,swiss,9903.02.85,2026-01-01
84716070,civil_aircraft,eu,9903.02.76,2025-09-25
84716070,civil_aircraft,korea,9903.02.81,2025-12-05
84716070,civil_aircraft,swiss,9903.02.85,2026-01-01
84716080,civil_aircraft,eu,9903.02.76,2025-09-25
84716080,civil_aircraft,korea,9903.02.81,2025-12-05
84716080,civil_aircraft,swiss,9903.02.85,2026-01-01
84716090,civil_aircraft,eu,9903.02.76,2025-09-25
84716090,civil_aircraft,korea,9903.02.81,2025-12-05
84716090,civil_aircraft,swiss,9903.02.85,2026-01-01
84717010,civil_aircraft,eu,9903.02.76,2025-09-25
84717010,civil_aircraft,korea,9903.02.81,2025-12-05
84717010,civil_aircraft,swiss,9903.02.85,2026-01-01
84717020,civil_aircraft,eu,9903.02.76,2025-09-25
84717020,civil_aircraft,korea,9903.02.81,2025-12-05
84717020,civil_aircraft,swiss,9903.02.85,2026-01-01
84717030,civil_aircraft,eu,9903.02.76,2025-09-25
84717030,civil_aircraft,korea,9903.02.81,2025-12-05
84717030,civil_aircraft,swiss,9903.02.85,2026-01-01
84717040,civil_aircraft,eu,9903.02.76,2025-09-25
84717040,civil_aircraft,korea,9903.02.81,2025-12-05
84717040,civil_aircraft,swiss,9903.02.85,2026-01-01
84717050,civil_aircraft,eu,9903.02.76,2025-09-25
84717050,civil_aircraft,korea,9903.02.81,2025-12-05
84717050,civil_aircraft,swiss,9903.02.85,2026-01-01
84717060,civil_aircraft,eu,9903.02.76,2025-09-25
84717060,civil_aircraft,korea,9903.02.81,2025-12-05
84717060,civil_aircraft,swiss,9903.02.85,2026-01-01
84717090,civil_aircraft,eu,9903.02.76,2025-09-25
84717090,civil_aircraft,korea,9903.02.81,2025-12-05
84717090,civil_aircraft,swiss,9903.02.85,2026-01-01
84798910,civil_aircraft,eu,9903.02.76,2025-09-25
84798910,civil_aircraft,korea,9903.02.81,2025-12-05
84798910,civil_aircraft,swiss,9903.02.85,2026-01-01
84798920,civil_aircraft,eu,9903.02.76,2025-09-25
84798920,civil_aircraft,korea,9903.02.81,2025-12-05
84798920,civil_aircraft,swiss,9903.02.85,2026-01-01
84798965,civil_aircraft,eu,9903.02.76,2025-09-25
84798965,civil_aircraft,korea,9903.02.81,2025-12-05
84798965,civil_aircraft,swiss,9903.02.85,2026-01-01
84798970,civil_aircraft,eu,9903.02.76,2025-09-25
84798970,civil_aircraft,korea,9903.02.81,2025-12-05
84798970,civil_aircraft,swiss,9903.02.85,2026-01-01
84798995,civil_aircraft,eu,9903.02.76,2025-09-25
84798995,civil_aircraft,korea,9903.02.81,2025-12-05
84798995,civil_aircraft,swiss,9903.02.85,2026-01-01
84799041,civil_aircraft,eu,9903.02.76,2025-09-25
84799041,civil_aircraft,korea,9903.02.81,2025-12-05
84799041,civil_aircraft,swiss,9903.02.85,2026-01-01
84799045,civil_aircraft,eu,9903.02.76,2025-09-25
84799045,civil_aircraft,korea,9903.02.81,2025-12-05
84799045,civil_aircraft,swiss,9903.02.85,2026-01-01
84799055,civil_aircraft,eu,9903.02.76,2025-09-25
84799055,civil_aircraft,korea,9903.02.81,2025-12-05
84799055,civil_aircraft,swiss,9903.02.85,2026-01-01
84799065,civil_aircraft,eu,9903.02.76,2025-09-25
84799065,civil_aircraft,korea,9903.02.81,2025-12-05
84799065,civil_aircraft,swiss,9903.02.85,2026-01-01
84799075,civil_aircraft,eu,9903.02.76,2025-09-25
84799075,civil_aircraft,korea,9903.02.81,2025-12-05
84799075,civil_aircraft,swiss,9903.02.85,2026-01-01
84799085,civil_aircraft,eu,9903.02.76,2025-09-25
84799085,civil_aircraft,korea,9903.02.81,2025-12-05
84799085,civil_aircraft,swiss,9903.02.85,2026-01-01
84799095,civil_aircraft,eu,9903.02.76,2025-09-25
84799095,civil_aircraft,korea,9903.02.81,2025-12-05
84799095,civil_aircraft,swiss,9903.02.85,2026-01-01
84831010,civil_aircraft,eu,9903.02.76,2025-09-25
84831010,civil_aircraft,korea,9903.02.81,2025-12-05
84831010,civil_aircraft,swiss,9903.02.85,2026-01-01
84831030,civil_aircraft,eu,9903.02.76,2025-09-25
84831030,civil_aircraft,korea,9903.02.81,2025-12-05
84831030,civil_aircraft,swiss,9903.02.85,2026-01-01
84831050,civil_aircraft,eu,9903.02.76,2025-09-25
84831050,civil_aircraft,korea,9903.02.81,2025-12-05
84831050,civil_aircraft,swiss,9903.02.85,2026-01-01
84833040,civil_aircraft,eu,9903.02.76,2025-09-25
84833040,civil_aircraft,korea,9903.02.81,2025-12-05
84833040,civil_aircraft,swiss,9903.02.85,2026-01-01
84833080,civil_aircraft,eu,9903.02.76,2025-09-25
84833080,civil_aircraft,korea,9903.02.81,2025-12-05
84833080,civil_aircraft,swiss,9903.02.85,2026-01-01
84834010,civil_aircraft,eu,9903.02.76,2025-09-25
84834010,civil_aircraft,korea,9903.02.81,2025-12-05
84834010,civil_aircraft,swiss,9903.02.85,2026-01-01
84834030,civil_aircraft,eu,9903.02.76,2025-09-25
84834030,civil_aircraft,korea,9903.02.81,2025-12-05
84834030,civil_aircraft,swiss,9903.02.85,2026-01-01
84834050,civil_aircraft,eu,9903.02.76,2025-09-25
84834050,civil_aircraft,korea,9903.02.81,2025-12-05
84834050,civil_aircraft,swiss,9903.02.85,2026-01-01
84834070,civil_aircraft,eu,9903.02.76,2025-09-25
84834070,civil_aircraft,korea,9903.02.81,2025-12-05
84834070,civil_aircraft,swiss,9903.02.85,2026-01-01
84834080,civil_aircraft,eu,9903.02.76,2025-09-25
84834080,civil_aircraft,korea,9903.02.81,2025-12-05
84834080,civil_aircraft,swiss,9903.02.85,2026-01-01
84834090,civil_aircraft,eu,9903.02.76,2025-09-25
84834090,civil_aircraft,korea,9903.02.81,2025-12-05
84834090,civil_aircraft,swiss,9903.02.85,2026-01-01
84835040,civil_aircraft,eu,9903.02.76,2025-09-25
84835040,civil_aircraft,korea,9903.02.81,2025-12-05
84835040,civil_aircraft,swiss,9903.02.85,2026-01-01
84835060,civil_aircraft,eu,9903.02.76,2025-09-25
84835060,civil_aircraft,korea,9903.02.81,2025-12-05
84835060,civil_aircraft,swiss,9903.02.85,2026-01-01
84835090,civil_aircraft,eu,9903.02.76,2025-09-25
84835090,civil_aircraft,korea,9903.02.81,2025-12-05
84835090,civil_aircraft,swiss,9903.02.85,2026-01-01
84836040,civil_aircraft,eu,9903.02.76,2025-09-25
84836040,civil_aircraft,korea,9903.02.81,2025-12-05
84836040,civil_aircraft,swiss,9903.02.85,2026-01-01
84836080,civil_aircraft,eu,9903.02.76,2025-09-25
84836080,civil_aircraft,korea,9903.02.81,2025-12-05
84836080,civil_aircraft,swiss,9903.02.85,2026-01-01
84839010,civil_aircraft,eu,9903.02.76,2025-09-25
84839010,civil_aircraft,korea,9903.02.81,2025-12-05
84839010,civil_aircraft,swiss,9903.02.85,2026-01-01
84839020,civil_aircraft,eu,9903.02.76,2025-09-25
84839020,civil_aircraft,korea,9903.02.81,2025-12-05
84839020,civil_aircraft,swiss,9903.02.85,2026-01-01
84839030,civil_aircraft,eu,9903.02.76,2025-09-25
84839030,civil_aircraft,korea,9903.02.81,2025-12-05
84839030,civil_aircraft,swiss,9903.02.85,2026-01-01
84839050,civil_aircraft,eu,9903.02.76,2025-09-25
84839050,civil_aircraft,korea,9903.02.81,2025-12-05
84839050,civil_aircraft,swiss,9903.02.85,2026-01-01
84839080,civil_aircraft,eu,9903.02.76,2025-09-25
84839080,civil_aircraft,korea,9903.02.81,2025-12-05
84839080,civil_aircraft,swiss,9903.02.85,2026-01-01
84841000,civil_aircraft,eu,9903.02.76,2025-09-25
84841000,civil_aircraft,korea,9903.02.81,2025-12-05
84841000,civil_aircraft,swiss,9903.02.85,2026-01-01
84849000,civil_aircraft,eu,9903.02.76,2025-09-25
84849000,civil_aircraft,korea,9903.02.81,2025-12-05
84849000,civil_aircraft,swiss,9903.02.85,2026-01-01
85012050,civil_aircraft,eu,9903.02.76,2025-09-25
85012050,civil_aircraft,korea,9903.02.81,2025-12-05
85012050,civil_aircraft,swiss,9903.02.85,2026-01-01
85012060,civil_aircraft,eu,9903.02.76,2025-09-25
85012060,civil_aircraft,korea,9903.02.81,2025-12-05
85012060,civil_aircraft,swiss,9903.02.85,2026-01-01
85013150,civil_aircraft,eu,9903.02.76,2025-09-25
85013150,civil_aircraft,korea,9903.02.81,2025-12-05
85013150,civil_aircraft,swiss,9903.02.85,2026-01-01
85013160,civil_aircraft,eu,9903.02.76,2025-09-25
85013160,civil_aircraft,korea,9903.02.81,2025-12-05
85013160,civil_aircraft,swiss,9903.02.85,2026-01-01
85013181,civil_aircraft,eu,9903.02.76,2025-09-25
85013181,civil_aircraft,korea,9903.02.81,2025-12-05
85013181,civil_aircraft,swiss,9903.02.85,2026-01-01
85013220,civil_aircraft,eu,9903.02.76,2025-09-25
85013220,civil_aircraft,korea,9903.02.81,2025-12-05
85013220,civil_aircraft,swiss,9903.02.85,2026-01-01
85013255,civil_aircraft,eu,9903.02.76,2025-09-25
85013255,civil_aircraft,korea,9903.02.81,2025-12-05
85013255,civil_aircraft,swiss,9903.02.85,2026-01-01
85013261,civil_aircraft,eu,9903.02.76,2025-09-25
85013261,civil_aircraft,korea,9903.02.81,2025-12-05
85013261,civil_aircraft,swiss,9903.02.85,2026-01-01
85013320,civil_aircraft,eu,9903.02.76,2025-09-25
85013320,civil_aircraft,korea,9903.02.81,2025-12-05
85013320,civil_aircraft,swiss,9903.02.85,2026-01-01
85013330,civil_aircraft,eu,9903.02.76,2025-09-25
85013330,civil_aircraft,korea,9903.02.81,2025-12-05
85013330,civil_aircraft,swiss,9903.02.85,2026-01-01
85013361,civil_aircraft,eu,9903.02.76,2025-09-25
85013361,civil_aircraft,korea,9903.02.81,2025-12-05
85013361,civil_aircraft,swiss,9903.02.85,2026-01-01
85013461,civil_aircraft,eu,9903.02.76,2025-09-25
85013461,civil_aircraft,korea,9903.02.81,2025-12-05
85013461,civil_aircraft,swiss,9903.02.85,2026-01-01
85014050,civil_aircraft,eu,9903.02.76,2025-09-25
85014050,civil_aircraft,korea,9903.02.81,2025-12-05
85014050,civil_aircraft,swiss,9903.02.85,2026-01-01
85014060,civil_aircraft,eu,9903.02.76,2025-09-25
85014060,civil_aircraft,korea,9903.02.81,2025-12-05
85014060,civil_aircraft,swiss,9903.02.85,2026-01-01
85015150,civil_aircraft,eu,9903.02.76,2025-09-25
85015150,civil_aircraft,korea,9903.02.81,2025-12-05
85015150,civil_aircraft,swiss,9903.02.85,2026-01-01
85015160,civil_aircraft,eu,9903.02.76,2025-09-25
85015160,civil_aircraft,korea,9903.02.81,2025-12-05
85015160,civil_aircraft,swiss,9903.02.85,2026-01-01
85015240,civil_aircraft,eu,9903.02.76,2025-09-25
85015240,civil_aircraft,korea,9903.02.81,2025-12-05
85015240,civil_aircraft,swiss,9903.02.85,2026-01-01
85015280,civil_aircraft,eu,9903.02.76,2025-09-25
85015280,civil_aircraft,korea,9903.02.81,2025-12-05
85015280,civil_aircraft,swiss,9903.02.85,2026-01-01
85015340,civil_aircraft,eu,9903.02.76,2025-09-25
85015340,civil_aircraft,korea,9903.02.81,2025-12-05
85015340,civil_aircraft,swiss,9903.02.85,2026-01-01
85015360,civil_aircraft,eu,9903.02.76,2025-09-25
85015360,civil_aircraft,korea,9903.02.81,2025-12-05
85015360,civil_aircraft,swiss,9903.02.85,2026-01-01
85016101,civil_aircraft,eu,9903.02.76,2025-09-25
85016101,civil_aircraft,korea,9903.02.81,2025-12-05
85016101,civil_aircraft,swiss,9903.02.85,2026-01-01
85016201,civil_aircraft,eu,9903.02.76,2025-09-25
85016201,civil_aircraft,korea,9903.02.81,2025-12-05
85016201,civil_aircraft,swiss,9903.02.85,2026-01-01
85016301,civil_aircraft,eu,9903.02.76,2025-09-25
85016301,civil_aircraft,korea,9903.02.81,2025-12-05
85016301,civil_aircraft,swiss,9903.02.85,2026-01-01
85017100,civil_aircraft,eu,9903.02.76,2025-09-25
85017100,civil_aircraft,korea,9903.02.81,2025-12-05
85017100,civil_aircraft,swiss,9903.02.85,2026-01-01
85017210,civil_aircraft,eu,9903.02.76,2025-09-25
85017210,civil_aircraft,korea,9903.02.81,2025-12-05
85017210,civil_aircraft,swiss,9903.02.85,2026-01-01
85017220,civil_aircraft,eu,9903.02.76,2025-09-25
85017220,civil_aircraft,korea,9903.02.81,2025-12-05
85017220,civil_aircraft,swiss,9903.02.85,2026-01-01
85017230,civil_aircraft,eu,9903.02.76,2025-09-25
85017230,civil_aircraft,korea,9903.02.81,2025-12-05
85017230,civil_aircraft,swiss,9903.02.85,2026-01-01
85017290,civil_aircraft,eu,9903.02.76,2025-09-25
85017290,civil_aircraft,korea,9903.02.81,2025-12-05
85017290,civil_aircraft,swiss,9903.02.85,2026-01-01
85018010,civil_aircraft,eu,9903.02.76,2025-09-25
85018010,civil_aircraft,korea,9903.02.81,2025-12-05
85018010,civil_aircraft,swiss,9903.02.85,2026-01-01
85018020,civil_aircraft,eu,9903.02.76,2025-09-25
85018020,civil_aircraft,korea,9903.02.81,2025-12-05
85018020,civil_aircraft,swiss,9903.02.85,2026-01-01
85018030,civil_aircraft,eu,9903.02.76,2025-09-25
85018030,civil_aircraft,korea,9903.02.81,2025-12-05
85018030,civil_aircraft,swiss,9903.02.85,2026-01-01
85021100,civil_aircraft,eu,9903.02.76,2025-09-25
85021100,civil_aircraft,korea,9903.02.81,2025-12-05
85021100,civil_aircraft,swiss,9903.02.85,2026-01-01
85021200,civil_aircraft,eu,9903.02.76,2025-09-25
85021200,civil_aircraft,korea,9903.02.81,2025-12-05
85021200,civil_aircraft,swiss,9903.02.85,2026-01-01
85021300,civil_aircraft,eu,9903.02.76,2025-09-25
85021300,civil_aircraft,korea,9903.02.81,2025-12-05
85021300,civil_aircraft,swiss,9903.02.85,2026-01-01
85022000,civil_aircraft,eu,9903.02.76,2025-09-25
85022000,civil_aircraft,korea,9903.02.81,2025-12-05
85022000,civil_aircraft,swiss,9903.02.85,2026-01-01
85023100,civil_aircraft,eu,9903.02.76,2025-09-25
85023100,civil_aircraft,korea,9903.02.81,2025-12-05
85023100,civil_aircraft,swiss,9903.02.85,2026-01-01
85023900,civil_aircraft,eu,9903.02.76,2025-09-25
85023900,civil_aircraft,korea,9903.02.81,2025-12-05
85023900,civil_aircraft,swiss,9903.02.85,2026-01-01
85024000,civil_aircraft,eu,9903.02.76,2025-09-25
85024000,civil_aircraft,korea,9903.02.81,2025-12-05
85024000,civil_aircraft,swiss,9903.02.85,2026-01-01
85041000,civil_aircraft,eu,9903.02.76,2025-09-25
85041000,civil_aircraft,korea,9903.02.81,2025-12-05
85041000,civil_aircraft,swiss,9903.02.85,2026-01-01
85043120,civil_aircraft,eu,9903.02.76,2025-09-25
85043120,civil_aircraft,korea,9903.02.81,2025-12-05
85043120,civil_aircraft,swiss,9903.02.85,2026-01-01
85043140,civil_aircraft,eu,9903.02.76,2025-09-25
85043140,civil_aircraft,korea,9903.02.81,2025-12-05
85043140,civil_aircraft,swiss,9903.02.85,2026-01-01
85043160,civil_aircraft,eu,9903.02.76,2025-09-25
85043160,civil_aircraft,korea,9903.02.81,2025-12-05
85043160,civil_aircraft,swiss,9903.02.85,2026-01-01
85043200,civil_aircraft,eu,9903.02.76,2025-09-25
85043200,civil_aircraft,korea,9903.02.81,2025-12-05
85043200,civil_aircraft,swiss,9903.02.85,2026-01-01
85043300,civil_aircraft,eu,9903.02.76,2025-09-25
85043300,civil_aircraft,korea,9903.02.81,2025-12-05
85043300,civil_aircraft,swiss,9903.02.85,2026-01-01
85044040,civil_aircraft,eu,9903.02.76,2025-09-25
85044040,civil_aircraft,korea,9903.02.81,2025-12-05
85044040,civil_aircraft,swiss,9903.02.85,2026-01-01
85044060,civil_aircraft,eu,9903.02.76,2025-09-25
85044060,civil_aircraft,korea,9903.02.81,2025-12-05
85044060,civil_aircraft,swiss,9903.02.85,2026-01-01
85044070,civil_aircraft,eu,9903.02.76,2025-09-25
85044070,civil_aircraft,korea,9903.02.81,2025-12-05
85044070,civil_aircraft,swiss,9903.02.85,2026-01-01
85044085,civil_aircraft,eu,9903.02.76,2025-09-25
85044085,civil_aircraft,korea,9903.02.81,2025-12-05
85044085,civil_aircraft,swiss,9903.02.85,2026-01-01
85044095,civil_aircraft,eu,9903.02.76,2025-09-25
85044095,civil_aircraft,korea,9903.02.81,2025-12-05
85044095,civil_aircraft,swiss,9903.02.85,2026-01-01
85045040,civil_aircraft,eu,9903.02.76,2025-09-25
85045040,civil_aircraft,korea,9903.02.81,2025-12-05
85045040,civil_aircraft,swiss,9903.02.85,2026-01-01
85045080,civil_aircraft,eu,9903.02.76,2025-09-25
85045080,civil_aircraft,korea,9903.02.81,2025-12-05
85045080,civil_aircraft,swiss,9903.02.85,2026-01-01
85071000,civil_aircraft,eu,9903.02.76,2025-09-25
85071000,civil_aircraft,korea,9903.02.81,2025-12-05
85071000,civil_aircraft,swiss,9903.02.85,2026-01-01
85072080,civil_aircraft,eu,9903.02.76,2025-09-25
85072080,civil_aircraft,korea,9903.02.81,2025-12-05
85072080,civil_aircraft,swiss,9903.02.85,2026-01-01
85073080,civil_aircraft,eu,9903.02.76,2025-09-25
85073080,civil_aircraft,korea,9903.02.81,2025-12-05
85073080,civil_aircraft,swiss,9903.02.85,2026-01-01
85075000,civil_aircraft,eu,9903.02.76,2025-09-25
85075000,civil_aircraft,korea,9903.02.81,2025-12-05
85075000,civil_aircraft,swiss,9903.02.85,2026-01-01
85076000,civil_aircraft,eu,9903.02.76,2025-09-25
85076000,civil_aircraft,korea,9903.02.81,2025-12-05
85076000,civil_aircraft,swiss,9903.02.85,2026-01-01
85078082,civil_aircraft,eu,9903.02.76,2025-09-25
85078082,civil_aircraft,korea,9903.02.81,2025-12-05
85078082,civil_aircraft,swiss,9903.02.85,2026-01-01
85079040,civil_aircraft,eu,9903.02.76,2025-09-25
85079040,civil_aircraft,korea,9903.02.81,2025-12-05
85079040,civil_aircraft,swiss,9903.02.85,2026-01-01
85079080,civil_aircraft,eu,9903.02.76,2025-09-25
85079080,civil_aircraft,korea,9903.02.81,2025-12-05
85079080,civil_aircraft,swiss,9903.02.85,2026-01-01
85111000,civil_aircraft,eu,9903.02.76,2025-09-25
85111000,civil_aircraft,korea,9903.02.81,2025-12-05
85111000,civil_aircraft,swiss,9903.02.85,2026-01-01
85112000,civil_aircraft,eu,9903.02.76,2025-09-25
85112000,civil_aircraft,korea,9903.02.81,2025-12-05
85112000,civil_aircraft,swiss,9903.02.85,2026-01-01
85113000,civil_aircraft,eu,9903.02.76,2025-09-25
85113000,civil_aircraft,korea,9903.02.81,2025-12-05
85113000,civil_aircraft,swiss,9903.02.85,2026-01-01
85114000,civil_aircraft,eu,9903.02.76,2025-09-25
85114000,civil_aircraft,korea,9903.02.81,2025-12-05
85114000,civil_aircraft,swiss,9903.02.85,2026-01-01
85115000,civil_aircraft,eu,9903.02.76,2025-09-25
85115000,civil_aircraft,korea,9903.02.81,2025-12-05
85115000,civil_aircraft,swiss,9903.02.85,2026-01-01
85118020,civil_aircraft,eu,9903.02.76,2025-09-25
85118020,civil_aircraft,korea,9903.02.81,2025-12-05
85118020,civil_aircraft,swiss,9903.02.85,2026-01-01
85118040,civil_aircraft,eu,9903.02.76,2025-09-25
85118040,civil_aircraft,korea,9903.02.81,2025-12-05
85118040,civil_aircraft,swiss,9903.02.85,2026-01-01
85118060,civil_aircraft,eu,9903.02.76,2025-09-25
85118060,civil_aircraft,korea,9903.02.81,2025-12-05
85118060,civil_aircraft,swiss,9903.02.85,2026-01-01
85142040,civil_aircraft,eu,9903.02.76,2025-09-25
